STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,MEASURE,UNIT_MEASURE,SEX,AGE,TIME_HORIZ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1976,25677586.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1977,26163065.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1978,26658672.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1979,27165971.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1980,27684385.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1981,28212667.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1982,28748586.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1983,29289744.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1984,29842691.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1985,30419892.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1986,30980812.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1987,31550132.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1988,32124173.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1989,32697847.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1990,33268154.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1991,33840991.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1992,34425915.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1993,35032308.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1994,35629174.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1995,36229830.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1996,36830574.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1997,37426532.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1998,38012359.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,1999,38585016.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2000,39140080.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2001,39674811.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2002,40190679.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2003,40693254.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2004,41188093.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2005,41671878.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2006,42170126.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2007,42658630.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2008,43134017.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2009,43608630.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2010,44086292.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2011,44553416.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2012,45001571.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2013,45434942.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2014,45866010.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2015,46313898.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2016,46830116.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2017,47419200.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2018,48258494.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2019,49395678.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2020,50407647.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2021,51117378.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,COL,POP,PS,_T,_T,H,2022,51682692.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1950,8925122.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1951,9023170.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1952,9125183.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1953,9220908.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1954,9290617.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1955,9365969.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1956,9442040.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1957,9513758.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1958,9574650.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1959,9618554.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1960,9659818.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1961,9588016.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1962,9621808.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1963,9668741.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1964,9730019.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1965,9785102.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1966,9826188.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1967,9854241.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1968,9877632.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1969,9896695.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1970,9805157.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1971,9830602.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1972,9868379.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1973,9919519.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1974,9994761.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1975,10062366.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1976,10128220.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1977,10189312.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1978,10245686.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1979,10296489.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1980,10326792.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1981,10303208.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1982,10314321.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1983,10322823.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1984,10330481.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1985,10336742.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1986,10340737.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1987,10348834.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1988,10356359.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1989,10362257.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1990,10362740.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1991,10308682.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1992,10317807.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1993,10330607.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1994,10336162.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1995,10330759.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1996,10315353.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1997,10303642.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1998,10294943.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,1999,10282784.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2000,10272503.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2001,10224192.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2002,10200774.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2003,10201651.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2004,10206923.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2005,10234092.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2006,10266646.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2007,10322689.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2008,10429692.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2009,10491492.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2010,10517247.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2011,10496672.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2012,10509286.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2013,10510719.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2014,10524783.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2015,10542942.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2016,10565284.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2017,10589526.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2018,10626430.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2019,10669324.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2020,10700155.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2021,10500850.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,CZE,POP,PS,_T,_T,H,2022,10759525.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1950,4268468.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1951,4300376.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1952,4332355.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1953,4369279.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1954,4406576.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1955,4439006.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1956,4466527.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1957,4489871.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1958,4516287.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1959,4548660.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1960,4579603.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1961,4611690.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1962,4647733.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1963,4684481.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1964,4722074.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1965,4759011.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1966,4797381.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1967,4835358.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1968,4864879.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1969,4891860.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1970,4928748.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1971,4963126.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1972,4991596.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1973,5021862.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1974,5045298.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1975,5059862.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1976,5072597.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1977,5088420.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1978,5104248.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1979,5116802.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1980,5123027.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1981,5121572.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1982,5117810.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1983,5114297.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1984,5111619.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1985,5113691.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1986,5120534.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1987,5127024.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1988,5129517.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1989,5132594.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1990,5140939.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1991,5154298.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1992,5171370.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1993,5189377.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1994,5204994.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1995,5227861.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1996,5261503.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1997,5284220.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1998,5301304.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,1999,5319111.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,2000,5337344.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,2001,5355082.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,2002,5374255.0,A,0,0
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),,I,DNK,POP,PS,_T,_T,H,2003,5387174.0,A,0,0
