STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,TRANSPORT_MODE,,VEHICLE_TYPE,,INFRASTRUCTURE_TYPE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2002,,1353,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2003,,1216,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2004,,1163,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2005,,1131,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2006,,1106,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2007,,1094,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2008,,980,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2009,,956,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2010,,850,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2011,,884,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2012,,827,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2013,,764,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2014,,745,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2015,,762,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2016,,670,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2017,,609,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2018,,604,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2019,,644,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2020,,499,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2021,,516,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2022,,540,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2023,,501,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,BEL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2024,,470,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1970,,5080,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1971,,5573,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1972,,6221,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1973,,6706,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1974,,6290,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1975,,6061,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1976,,5307,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1977,,5253,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1978,,5429,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1979,,5863,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1980,,5461,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1981,,5383,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1982,,4169,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1983,,4216,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1984,,4120,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1985,,4362,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1986,,4063,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1987,,4238,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1988,,4154,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1989,,4238,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1990,,3963,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1991,,3690,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1992,,3501,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1993,,3615,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1994,,3230,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1995,,3313,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1996,,3129,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1997,,3076,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1998,,2919,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1999,,2980,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2000,,2904,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2001,,2758,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2002,,2921,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2003,,2777,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2004,,2735,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2005,,2898,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2006,,2871,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2007,,2753,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2008,,2431,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2009,,2216,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2010,,2238,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2011,,2023,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2012,,2075,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2013,,1951,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2014,,1841,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2015,,1887,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2016,,1900,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2017,,1861,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2018,,1939,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2019,,1756,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2020,,1746,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2021,,1768,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CAN,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2022,,1931,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1972,,2330,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1973,,2235,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1974,,1650,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1975,,1370,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1976,,1403,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1977,,1392,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1978,,1569,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1979,,1702,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1980,,1864,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1981,,2018,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1982,,1656,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1983,,1772,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1984,,1573,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1985,,1364,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1986,,1548,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1987,,1557,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1988,,1622,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1989,,1904,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1990,,2063,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1991,,2083,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1992,,2210,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1993,,2288,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1994,,2291,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1995,,2457,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1996,,2502,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1997,,2448,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1998,,2547,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1999,,2152,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2000,,2207,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2001,,2031,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2002,,2011,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2003,,2214,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2004,,2282,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2005,,2112,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2006,,2146,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2007,,2138,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2008,,2317,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2009,,1959,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2010,,2070,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2011,,2044,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2012,,1979,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2013,,2103,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2014,,2116,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2015,,2136,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2016,,2178,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2017,,1925,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2018,,1955,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2019,,1973,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2020,,1794,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2021,,2052,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2022,,2131,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CHL,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2023,,1997,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1993,,1524,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1994,,1637,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1995,,1588,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1996,,1568,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1997,,1597,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1998,,1360,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,1999,,1455,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2000,,1486,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2001,,1334,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2002,,1431,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2003,,1447,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2004,,1382,,A,,0,,1,
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSSAFETY(1.0),,I,CZE,,A,,FATALITIES,,PS,,ROAD,,_T,,_T,,2005,,1286,,A,,0,,1,
